Accession,TotInt_126C_Ecoli_12prot_MS2,TotInt_127N_Ecoli_12prot_MS2,TotInt_127C_Ecoli_12prot_MS2,TotInt_128N_Ecoli_12prot_MS2,TotInt_128C_Ecoli_12prot_MS2,TotInt_129N_Ecoli_12prot_MS2,TotInt_129C_Ecoli_12prot_MS2,TotInt_130N_Ecoli_12prot_MS2,TotInt_130C_Ecoli_12prot_MS2,TotInt_131N_Ecoli_12prot_MS2
P0A877,9711.8,14537,10175,12280,16673,9899.3,14963,13699,12679,10576
P21517,3582.3,3727.2,3277,4168.1,3872.9,3917.9,3951.7,4184.6,3746,4380.8
P0ADS6,1313.3,1896.8,1683.1,1572.6,1853.6,1205.6,1762.6,1595.8,1533.3,1432.4
P33218,16483,15728,17292,19293,19805,18327,20822,20693,18796,18593
P41407,2454.3,3282.2,2509.9,2811,3306,2942.6,2755.4,3184.1,2920.6,2649.3
P02413,18166,16802,16611,19905,19387,18304,19657,18887,18037,20277
P02413,15624,14386,16386,15803,17655,16829,18334,17759,16355,16132
P0A8X0,10325,11782,12055,12923,12338,11770,12238,13027,11492,11472
P30958,19782,18319,17104,20782,21855,19310,21171,21511,19449,21129
P0ACM9,1920.5,2275,2168.4,2394.6,2428.1,2495.1,2824.5,2745.8,2497.7,2269.5
P08200,5476.2,7470.2,5049.5,7073.2,8366.6,5872.8,7908.7,7297.8,6716.9,5369.4
P08200,39827,49372,40230,43571,59228,35371,54127,52155,46480,38652
P00490,603.38,684.76,522.51,723.43,688.55,736.47,754.06,739.09,604.86,610.89
P0AG84,926.67,968.91,845.91,1084.8,931.94,960.43,1348.7,1180.5,1321.4,926.4
P0A988,28112,30313,26662,31116,35842,25938,33394,33420,28270,26763
P00582,9499.8,11913,8891.9,11716,13824,10127,10975,11562,10290,15064
P00582,1073.1,966.59,912.34,1001.7,1049.9,1096.5,1200.4,1040.2,886.67,915.53
P08312,696.96,1074.4,772.29,1111.4,1079,717.43,1136.3,807.56,926.97,913.68
P60293,125.94,130.42,0,180.7,242.67,134.7,185.61,148.29,117.34,257.28
P75981,14556,14193,15209,15817,15232,15288,16613,16581,15100,15892
P37440,4586.6,5594.5,4232.7,5648.8,6725.8,4315.7,5959.4,5296.9,5143,4637.8
P0A9K3,6651.5,6435.7,6142.4,7216.7,7272.6,6483.8,7272.4,7457.4,6142.9,6172.1
P76177,3319.6,3533.4,3328.7,3498.8,4031.7,3658.9,4401.1,4031.1,3799.1,3226.3
P0AAZ4,35675,37094,35825,44923,39441,38427,40536,40017,37916,40788
P37749,7395,6962.7,7288.9,8248.5,9008.7,6689.8,8984.8,8135.3,7590,8075.4
P00935,5889.3,6484.3,6650.4,7107.4,7555.5,5981.1,7468.8,7352.1,6540.3,5729.8
P0ADE8,15249,16775,14812,17117,19211,14964,18136,18058,18098,17195
P75838,597.68,713.86,503.48,933.51,985.42,621.01,1141.2,788.31,646.29,543.62
P0ABK9,512.84,179.5,230.75,244.86,620.71,341.35,608.02,343.11,159.53,0
P46837,21107,19611,21179,22286,22869,21837,23759,22411,19949,21771
P77376,15562,18931,13671,18187,23472,15279,16661,19309,16758,16060
P0AB83,1393.8,1333.3,1772.8,1683.5,1622,1464.9,1885.6,1838.4,1780.5,1433.8
P0A9A6,206.34,113.38,187.68,104.71,467.79,156.41,362.94,355.38,129.46,97.092
P76585,2505.5,2557.8,2124.3,2722,3276.3,2339.6,2775.4,2909.3,2377.4,2324.8
P0A7V8,5889.8,5438.2,5709.6,6124.5,6087.1,6351.8,7133.8,6401.4,5914.2,6308.3
P06709,3271.2,3756.7,3621.8,3902.5,4855.4,3869,4902.2,4474,3797.4,3018.9
P04825,7314,7827.8,7134.7,8514.7,9051.4,7203.4,8888.3,8196.4,7697.3,7362.4
P25437,9222.9,8310.2,9819.2,8714.6,11864,7313.1,9998.5,10367,9215,9595.7
P0ACF0,17190,21816,19547,22721,27164,20971,25042,24923,25248,18862
P00961,11557,12540,10741,14335,14646,12832,14203,14103,12285,13298
P0A910,1822.6,1755.9,1616.4,1747.2,2014.9,1490.7,1979.1,1894.7,1571.5,1636.7
P0A910,17518,16514,15621,17704,17909,16646,18572,18683,16473,16193
P75876,2974.6,2544.7,2698.4,3109.3,3603.6,2825.6,3834.8,3912.7,3319.3,3137.3
P15038,1629,1925.8,1624.5,2138.1,2088.6,1791.2,2166.8,1881,1846.4,1789.4
P0AG20,3188.7,2406.7,4000.8,3248.6,3507,2978,3483.1,3921.7,3210.3,3945.4
P0A877,6843.5,8241.7,6132,7173.7,9664.2,5966.6,8380.7,8164.5,6971.3,6084.9
P06983,627.79,732.42,741.87,767.5,1042.4,569.01,1018.3,941.65,789.93,855.3
P0AC41,6696,6921.5,6114.5,7049.5,8000.1,6047,8894.9,7901.8,7177.3,6557.3
P33599,1600,1694.9,1909.7,1834.2,1990.9,1336.2,2385.2,2200.4,2128.9,1746.5
P09546,1702.1,1318.7,1183,1770.7,1911.9,1484.1,1998.2,1577.3,1464.6,1398.1
P0AFH8,12423,18683,13562,15033,20483,14267,17345,16052,16776,12282
P33136,197.18,162.02,315.28,160.2,380.43,320.88,199.88,362.24,253.46,247.83
P0AAH0,7030.6,7677.5,6829.3,7762.9,8633.3,6910.9,8008.7,7819,7713.2,7596.4
P45578,5961.3,10043,5688.8,7920.6,10864,7153.2,7422.9,8075.3,8245.2,9465.8
P76558,10430,12222,9853.2,13537,14557,12064,12196,12954,11796,16037
P0A705,12337,11120,11614,14093,15673,13321,15125,13442,12888,12445
P46837,17870,23727,17531,21637,27398,21262,22386,23090,21726,23154
P68739,4553.3,4402.7,5384.6,3856,4285.8,4496.1,4910.7,5134.4,4473.3,3549.8
P09372,37271,56969,40236,47596,63690,43812,47431,49376,50758,54114
P06715,40260,44449,36215,44768,47693,39190,42464,48722,42963,47162
P0ADA1,531.78,518.94,350.77,472.06,588.48,326.38,455.27,580.58,536.02,853.14
P00370,1873.1,1987.2,2537.4,2410.1,2476.8,1526.7,2488.5,2155.4,2123.5,1925
P30958,2722.3,2320.3,2927.8,2797.7,3031.5,2612.5,3096.4,2885.9,2766,2827.3
P68066,3037.3,4190.8,3173.4,3925.4,4235.6,2959.2,3858,3715.9,2926,3209.7
P68066,7578,10712,8264.1,8687.6,11554,8104.7,9898.7,9142,8828.9,7891.1
P02413,711.7,851.37,972.28,1164.5,1545.7,1250.7,1272.6,1375.3,1064.3,1741.3
P17115,2180.5,2361.6,2262,2477.2,2627.8,1803.2,2743.8,2478.5,2102.6,2392.8
P0A8Q0,1450.2,1342.4,1281.2,1433.2,1772.8,1628.8,1658.7,1811.7,1763.4,2043.1
P09980,3340.3,3180.8,3533,4551.9,4454.6,3588.4,4573.6,4339.6,3794.8,4750.2
P68919,17342,15272,17582,14176,19568,17771,22042,18336,17849,17314
P69797,11694,12393,10977,12559,14536,12297,13620,13645,11950,12069
P21513,8354.5,8021.4,8862.1,10004,10359,8776.3,10710,9915.4,9645.1,9256.4
P0AEE3,3844.2,3274.9,3818.4,6169.1,4198.6,4173.7,5703,3893.6,4897.4,5787.5
P0AAI3,350.82,293.83,517.64,515.64,615.75,398.82,716.13,684.37,616.49,583.81
P0AEE5,26203,33351,45159,32179,39792,27524,35478,34176,33922,27617
P0AEE5,214.74,463.36,168.52,166.22,491.7,253.54,188.51,125.91,248.85,276.58
P0ABC7,16806,16152,15843,17839,17837,16035,18757,19055,16400,17040
P0A6A6,3414.5,3011.3,3073.8,3577.4,4027.1,3523.6,3900.3,4073.1,3590.5,3407.4
P00490,7974.6,8016,8352,8090.7,8587.9,7868.9,9659.3,9457.1,8125.5,8343.3
P0A6C1,4764.9,5652.5,4126.7,4924.1,6466.2,4553.6,4834.4,5748.5,4477.8,4566.1
P0AB80,6920.4,7416.3,6854.9,6824.6,8661.9,6899.7,7333.2,8257.1,6612.7,6192.6
P0ABB4,3602.8,5255.8,3832.8,4851.7,5921.2,4129.8,5279.3,5527.8,4657.3,4098.9
P69797,19989,21280,20006,23979,24657,19077,23724,22911,20234,20135
P69797,9638.6,12012,9603.2,12241,14449,11187,11908,12278,11486,13170
P0A881,3154.9,4224.6,3451,3876,4369.2,3841.7,3527.9,4234.6,3818.7,4255.6
P39408,2914.5,5599.8,2220.5,3616.6,3282.4,1458.8,3351.3,2010.4,2045.9,3832.8
P76503,26414,25089,25375,28562,28016,25640,28755,28088,24660,27362
P07649,541.17,523.09,534.8,521.99,452.37,495.57,505.04,456.34,463.22,512.75
P00956,20418,19857,21330,23884,23576,20967,23126,23239,20889,21606
P0ABS1,1895.7,2660.2,1992.8,2331.4,2968,2067.8,2422.7,2457.2,2268,1718.2
P00634,910.72,816.33,929.52,882.04,931.33,961.03,1098.6,1010.3,755.17,857.72
P0A8R7,1057.9,917.36,1032.2,1269.1,1157.5,1407.4,1488.3,1519.6,1257.3,1244.2
P17802,2554.6,2459.1,2629.8,3002.5,3622.6,2850.9,3215.5,3640.6,2987.2,3207.9
P37626,927.4,712.75,672.65,914.96,952.03,834.17,1232.4,1226.9,1176.3,1016.9
P0A705,4297.9,4263.6,4382.2,4186,4903.8,4023.3,4786.1,4434.9,4203.4,4563.5
P0AE08,3061.5,4222.6,3525.1,4030.3,5148.3,3589.3,4303.7,4161.1,3896.6,3557.4
P13029,4818.3,4467.1,5752.6,4918.9,7125.3,3998,6372.8,6416.4,6405.3,6642.9
P0AC86,26427,29726,25768,28689,29289,27460,31266,31146,28151,35716
P37330,38746,36385,35713,41452,44077,37380,45210,42938,38471,40459
P0A7V0,29283,31519,27022,26846,29910,20623,27609,28916,24898,31642
P00350,6152.3,6921.3,5791.8,6474.8,7162.5,6247.6,7648.4,6550.1,6806.5,6044.2
P0A7E5,23464,22492,21322,24795,25644,21307,25894,25425,21709,21323
P0AEA8,604.19,645.66,634.15,503.76,718.79,607.71,849.89,661.62,446.01,613.95
P0AG00,7093.5,5981,6687.4,7534.2,7921.8,7198.8,8481.6,7745.1,7446.4,7299.9
P0AFD1,8281,10605,8417.3,8293.4,11461,9492.2,9972.7,10646,9160.7,8811.2
P0A9B6,6485.4,7076.1,6521.2,6867.7,7576,6470.5,7457,7228.3,6627.1,6851.4
P61887,1909.4,2043.8,2010.2,2057.9,2323.4,2075.7,2340.6,2260.4,1909.9,2160
P11350,4965.4,5538.8,4558,5917.5,7078.5,5521.8,5129.4,6235.4,5946,7873.1
P11349,6752.6,6231.5,7453.9,6924,8714.8,7506.2,9218.5,9492.7,7818.9,8193.9
P69228,628.37,763.09,581.04,685.79,1092.1,529.09,748.5,932.92,726.02,788.76
P60240,1847,1593.3,1259.2,1695.4,1867.8,1636.9,1897.1,1942,957.76,1549.9
P0ABF4,2510.6,2768.6,2111,2978.2,2889.9,3323.1,2564.1,3174.6,3035.3,2583.4
P0ABA6,13444,12900,12733,14302,13949,12615,13959,14271,12028,13809
P19934,1958.4,2472.2,1511.6,1803.1,2348.1,1304.2,2045.3,1516.6,1673.7,2323.8
P00579,20723,17841,19778,21818,21916,19620,21047,22443,20305,20488
P20605,309.64,496.69,467.47,508.02,583.63,186.64,491.28,521.21,188.09,407.03
P31133,1834.7,2024.8,1719,2123.4,2196.3,2180.4,2473.4,2235.7,1998.5,1759.1
P0ABQ0,4212.9,4423.5,4840.2,4798.4,5408.9,4184.9,5524,4716.4,4219.5,4511.3
P0A9B2,36017,33773,34617,46271,39596,34598,42698,41285,33726,37752
P69795,4673.5,4883.7,5764.1,5036.6,5737.4,4998.1,5718,5842,4920.3,5126.9
P27829,4332,4812,4254.7,4732.7,5058.4,4236.1,4968.8,5231,5043.8,4319
P05055,28428,28473,29110,32245,35601,27930,32281,33443,31590,33835
P56262,5773.9,7225.3,5455.8,6316.6,7458.7,5860.7,6682,6778.5,6808.4,5676.2
P76187,22114,22630,20201,24169,25394,21199,26229,23845,22955,22597
P0AF90,23171,23324,25878,25133,26588,25455,27680,25839,25031,26997
P0A6F5,12599,14828,13712,14616,19086,14018,18047,15977,15461,14315
P51024,4919.2,7394.6,4778,4793.3,5618,3099.6,5002.6,4438.7,4918.5,6592.9
P02919,1629.2,1627.5,1823.5,1914.8,1865,1664.3,2143.1,1841,1624.2,1644.9
P0ACS7,7959.8,8982,8899.8,9633.2,11366,10266,10375,10476,9828.5,10408
P0ABH9,9810.1,9766.6,9031.6,10855,11715,10913,10974,11360,10447,11339
P0ACK2,2454,3439.1,2039.8,2813.5,4224,2041.2,3180.6,3537.3,2911.5,2685
P76423,7923.7,8744.1,7365,8311.7,9073.7,6199.2,7627.7,8232.8,7772.9,8026.2
P33667,4652,4897,4015,4669.1,4957.9,4116.2,5117.1,5109.5,3710,3978.3
P03023,2444.4,3178.8,2928.8,2839.8,3756,3793.3,2896.3,3115.3,2063.3,2490
P0A9L8,13294,12774,13677,14531,17092,12096,15943,15620,12850,10645
P0C8J8,149.84,163.44,332.2,483.61,493.42,119.9,371.91,373.83,309.2,397.43
P63224,29422,35557,29068,34014,40593,29390,34076,36366,32432,30009
P09546,192.83,144.77,94.8,356.8,292.01,545.52,419.72,229.02,140.62,302.3
P00350,9542.4,11531,9974.1,11731,12925,10472,12399,11874,11014,10012
P0A7W7,154620,156830,156300,168690,181100,151060,196720,176230,160950,139570
P0AD65,1607.5,1445.3,1429.4,1655.2,1782.1,1758.7,1854.1,1678.5,1762.7,1942.7
P11071,5100.7,4646.2,4543.7,4818.6,5178.4,4578.1,5582.4,4998.6,3807.4,4313.5
P0A8K5,1704.4,2026.7,1773.1,2525,2499.4,1960.2,2526.9,2103.6,2186.8,1959.4
P76558,13105,12713,12561,14823,15491,12412,15298,14491,13127,12729
P76558,1461.6,1625.6,1615.2,1777.8,1901.2,1333.8,2180.6,1853.5,1597.7,1792.9
P0AG80,12315,12136,11376,13322,13858,11224,14393,13264,11580,10206
P22525,1544.8,1363.9,1452.2,1468.4,1333,1700.4,1390.5,1538.3,1578.7,1716
P0AF24,1069.2,1433.8,1233.9,1279.4,1536.4,1163.4,1471.8,1258.5,1378.4,1420.4
P0A9Q7,5946.4,5168.7,5569.8,6089.3,6657.9,5188.5,6079.1,6161.2,5719.5,5774.4
P13009,2992.6,2544.3,2535.2,3300.2,3218,2550.9,2964.1,3285.7,2707.1,2329.5
P0A867,3015.8,3483.8,2628.4,3342.8,5167.6,2459.5,4315.4,3903.9,3971.4,3051.1
P17993,1507.1,1912.4,1550.5,1689.2,2362.2,1420.2,2102.3,1961.6,1606,1521.1
P76503,952.13,1035.5,1188.9,1278.7,1568.6,1194.2,1587.9,1190.7,991.68,1321.1
P18390,4253.9,5439.7,3832.5,4694,5730.1,4302.4,5386,5299.2,4782,4031.5
P0AAI9,4252.8,5180.5,4308.1,4381.7,5588.4,3893.8,5403.7,4808.4,4692.4,3571.4
P0A9C0,2153.2,1743.1,1980.3,2092.5,2508.5,2092.4,2418.3,2323.1,2180.1,2090.4
P05100,5164.8,5552.7,4935.9,5860.2,6485.7,4997,6217.3,5532.2,5236.3,4776.3
P09147,37386,47116,38312,49448,55654,36945,48702,47820,44555,39679
P55135,716.51,658.33,995.19,1039.9,800.59,609.46,919.49,789.17,723.87,662.44
P27278,620.95,737.44,1191,1100.4,1192.5,875.88,1201.6,1087.9,1031.6,957.89
P77748,2425,2675.9,2772.6,2524,2868,2237.9,2904.5,2922,2595.6,2743.5
P0AA97,100.8,171.31,90.951,146.44,193.57,63.897,113.68,114.33,0,56.058
P24182,6498.9,6620.4,6238.9,7091.9,6963.7,6025.2,7379.6,6854.2,6026.7,5976.1
P0A6V1,1584.5,1298.5,1151.2,1604.9,1618.3,1294.1,1536.1,1672.9,1323.9,1548.8
P0A6V1,7735.6,5917,6671.7,7339,8246.5,6638.8,8800.9,7058.7,6279.9,5678.3
P06149,5004.8,4429,5120.2,6017.5,5092.6,4708,5590.3,5406.6,5229.5,4778
P11071,3642.3,3436.3,3157.7,3906.3,3838.1,3506.2,4158.6,4002.3,3945.6,4128.2
P00961,18267,18697,18544,19687,20095,17851,21590,20428,18690,18453
P0A858,29557,35220,28981,32474,40178,29747,33322,36367,31057,29617
P04079,2429.2,2677.4,1605.5,2629.7,3248.9,2204,2851.7,2865.2,2493.5,2141.2
P04079,1982.7,2940.9,2162.8,2651,3527.8,2328,3288,3298.9,2609,2633.3
P21338,875.32,893.52,875.31,908.95,1117.7,815.71,1009.5,880.6,1080,1100.4
P45523,55668,71516,61726,64193,73863,63288,71036,69551,63730,58045
P33362,5225.2,8071.5,6087.3,6429,9402.3,6404.1,7649.9,7485.9,7656.1,5693.7
P60720,5441.6,4908.5,5279.8,5770.4,6044.3,5668.5,6691.7,5881.3,5886,5347.3
P76015,30743,38510,30825,35898,43782,30742,40050,37962,33981,28530
P0AEQ3,4309.1,5648.2,6476.3,4827.8,8123.7,4155,6229.7,6384.3,6191.1,5866.3
P33602,3913.2,3612.8,4113.8,4324.9,4603.3,4273.8,5317.5,4622.2,4076.6,4814.7
P0AG20,3231.9,3174.1,3520.7,3670.1,4165.6,3291.7,4122.8,3554.4,3333.7,3507.8
P07395,6853.8,5541.5,6036.5,7721.4,7702.7,6447.8,7853,7190.2,6510.4,6342
P27306,560.68,713.59,540.31,491.19,606.55,543.97,397.74,597.22,509.48,683.18
P0AFM6,2172.4,2736.7,1954,2374.7,2591.8,2086.7,2394.7,2412.6,2664.5,2293
P13035,7399.4,5979.1,6219.4,6791.4,7161.6,6239.8,6959.4,7110.7,6870.9,7142.8
P10121,7432.5,9015.6,7113.9,9290,9443.5,8725.6,9371.8,9728.6,8698.9,8986
P10121,1954.5,1609.4,1743.3,1888.4,1761.3,1739.9,1993.6,1768.1,1714.1,1852.3
P21507,14310,11244,15260,13456,15960,12885,16172,13347,14356,13904
P38051,1347.5,1186.1,1526.3,1477.8,1607.6,1304.2,1754.4,1799,1582.7,1548.2
P31133,4515.5,5290.8,5157.4,5816.1,6042.8,5264.5,6274.7,6663.1,6327.8,5752.8
P0AAJ5,439.47,737.73,593.11,795.76,717.02,680.06,668.53,549.09,401.5,713.34
P42593,722.74,623.95,580.91,411.84,724.9,562.24,516.79,659.46,632.14,560
P0A9C5,27260,26671,25281,29834,29901,25962,28059,29239,25771,26482
P60752,390.38,431.75,503.46,420.01,551.63,526.64,593.56,322.48,476.96,451.87
P15770,1983.2,2202,1788,2191.2,2848,1886.9,2399.6,2447.6,1866.1,1913.5
P26648,1114,1225.5,1277,1325.9,1646.3,1263.2,1846.6,1492.6,1196.5,1188.8
P0A799,4734.7,5397.5,4426.5,5728.6,6368.9,4468.5,6266.5,5948.1,4317.6,4600.8
P0AE37,1798.1,1885.6,1670.7,1942.2,2488.3,1515.7,2203.8,2070,1907.1,1954.3
P21179,12885,13123,11620,13882,15623,12894,12326,14456,13254,13080
P21338,7643.1,7708.2,7643.5,8306.5,9287.7,6803.4,9495.7,8867.9,8384.4,8046.3
P76585,752.78,703.25,665.74,664.02,1083.8,749.92,1018.4,759.63,561.47,754.9
P0ACP7,258.42,386.3,551.15,399.94,633.91,512.08,640.81,423.44,560.8,527.01
P63284,4885.2,5147.4,4221,6430.7,6717.5,4327.5,6016.4,5633.1,5052.3,5648.6
P63284,16632,18765,17436,19325,24710,17802,19408,20021,18868,21646
P23893,12132,17618,11440,14381,18732,12150,17304,15618,15031,11410
P37634,2658.3,2456.3,2571.8,2660.5,2854.8,2518.7,2651.6,2660.6,2208.2,2341.3
P21165,4314.1,4465.1,4328.1,4788.8,5202.7,4043.8,4888.5,5193.7,4419.7,4009.8
P0ACG1,80.709,161.37,136.38,131.87,131.75,85.714,112.17,389.02,260.02,87.43
P15640,1823.1,3039.3,2127.2,2454.3,3620.5,2605,2944.1,2803,2858.6,2442.7
P0ABQ2,6107.2,7233.5,6409.1,7104.6,8177.6,5813,7908.7,7705.8,7021,6438
P77434,5257.5,5134.7,5526.5,5730.5,6046.5,5349.4,5881.3,5370.1,5097.8,5626.1
P00895,5207.7,5419.4,5287.9,5902.7,6027.7,5823.2,6424.8,6658.9,6074.6,5274.8
P25516,14727,13872,13989,15700,15690,14613,16910,16419,13990,14261
P0AEU0,17793,27039,20010,21155,29036,20374,24440,23798,23826,17369
P30860,4472.1,6761.7,4456.4,5696.8,7023,5202.7,5879.5,7033.1,5442.3,4006.9
P36683,10099,9438.1,9379.5,11077,11376,9056.1,10848,10838,8561.2,9223.1
P30958,7708.6,8596.9,7525.3,8549.3,9917.7,6621.8,9717.2,9363.2,8230.7,8544.4
P06612,11475,11493,11801,12751,13288,10852,13432,12737,12070,13482
P33599,23191,21604,22462,26162,25789,22348,27515,26133,22771,23814
P06983,12100,18718,13294,15318,21949,15192,16208,17502,17327,16598
P05459,8286.4,8247,7469.8,9517.3,10062,7246.1,9595.7,10174,8290.4,8991.9
P0A6F3,7285,8397.6,6243.9,9398.3,9502,7878.4,8746.7,8846.1,9047.8,7574.2
P03817,505.98,729.23,597.52,616.78,881.1,710.99,814.57,937.07,868.18,593.15
P0AGI8,2307.7,1922.6,2215.3,2250.4,2396.3,2312.3,2555.5,2521.9,2047,1986.9
P67660,3356.1,3385.1,2763.6,3477.1,4086,3232.8,3529.4,3216.8,2945.3,3749.6
P0A8V2,14854,11632,14032,14702,16112,14056,17628,15524,13054,12000
P76458,24300,31559,23420,29250,35529,24450,31221,32405,28131,25210
P76143,20909,23527,21741,23306,26333,21051,25349,24693,21338,21053
P31120,6898.7,7064.2,5817.7,7866,7841.8,6610.3,7281.9,8832.7,7406.7,7406.8
P31120,2712.6,3226.6,2591.9,4628.7,3707.1,3367.8,3869.4,3112.6,3976.3,5653
P0A7A7,6824.8,6119.4,6051.3,7536.8,6689.2,5891.1,7300.4,6879.7,6158.4,6467.7
P0A799,37096,50510,33853,44522,57338,37236,48737,48528,42809,35561
P0A799,5509.8,7214.6,4814.7,6442.6,8303.1,5452.7,7713.5,7251.3,6369.3,5615.8
P77338,1526.9,1234.5,1569.8,1951.3,2155.5,1761,1845.6,1630.2,1809.5,1847.7
P13029,4924,5900.1,4934.2,6020.1,6790.9,5098.5,6094.8,6263.3,5632.8,5443.7
P00864,6176.3,6155.9,5249.3,6669.3,7679.9,5805.3,7265.3,6854.5,5764.6,6406.2
P21169,5910.3,8096.9,6301.6,8213.8,9161.1,7009.6,7466.2,8115.3,7421.4,8952.3
P0A8A0,20809,17201,22122,20365,20992,19720,22511,20333,19070,16883
P29745,4262,6202.7,4343.2,6299.8,7047.5,4697.3,5797,5410.6,5346.4,5851.8
P24215,5936.2,7639.7,5429.3,6791.8,9130.5,6096.9,6377.7,7115.2,7510.3,6503.6
P0ACB7,3092.9,3349.2,3357.7,3712.7,3690.4,3816.2,3824.3,3682.5,3293.8,3457.3
P0AC23,1264.2,1192.8,1470,1488.4,1288.3,1246.8,1320.7,1530.4,1367.7,1173.9
P22255,193.47,617.85,183.23,420.56,568.51,303.72,471.26,646.34,434.07,602.17
P76342,3387.3,3346.4,3526.8,3327.6,4245.8,3435.9,4297.3,3803.4,3666.3,3463.8
P76223,2579.1,3612.8,2448,3141.1,3128.7,2631.6,2879.4,2718.4,3151.7,2749
P07813,6989.4,7059,7600.3,7241.9,8158.7,6431.5,8371.9,7581.3,6252.9,7063.5
P39838,734.51,668.9,832.53,1099.6,1202.8,670.86,944.65,1037.8,885.44,677.24
P64490,380.28,484,412.35,513.33,516.21,427.35,510.39,536.74,339.74,417.46
P0A9W0,119.46,212.5,170.17,599.5,591.11,488.07,426.23,281.45,289.27,306.2
P75691,8404,8116.4,7690.3,9312.6,9480.4,7802.4,8375,9109.4,7620.2,7748
P23865,10652,9469.8,10089,11931,11487,11412,12163,12192,10539,12064
P0A9G6,6345,7387.1,5684.2,7145.9,9208.2,6570.8,8238.2,7907.6,7093.2,6335.9
P35340,34864,35648,33441,36160,38462,31656,37911,38466,32833,31622
P32131,7030.2,6916.7,7021.9,8186.8,8600.2,7112.9,7863.2,8194.9,7232.6,8457.5
P09147,4133.7,5329.7,4137,4482.5,5311.7,4062.6,4072.8,4598.8,4567.8,3494
P21889,983.07,1175.9,1016.5,1089.9,1315.8,923.79,1058.2,1351.1,1198.9,1161.2
P08200,1764.3,5314.6,1615,2820.7,2802.2,1765.6,2344.3,2422.6,1889.6,2976.1
P0A8A0,10658,10495,11835,11511,13396,11971,12247,13026,12415,13206
P0AEY5,13937,16492,14528,16606,17993,15014,16778,17242,15419,14762
P37665,3005.7,1812.9,1930.6,2200.1,2500.6,1923.9,2528.2,2673.4,2176.9,4355.3
P37648,1609.5,1560.2,2000.3,1585.9,2289.4,1551.1,2137.5,2104.8,2064.4,1222.7
P76658,5796,5886.1,4718.6,6748.1,7511,5652,6522.7,6519.5,6125.2,5375.5
P0AFQ7,1299.7,1825.6,1336.4,1438.4,1832,1313.1,1728.3,1671,1279.4,1101.4
P0A9M0,9279.7,10222,9414.9,10951,11237,9782.4,11041,10323,10168,12112
P0AEP3,5234.7,5884.5,5025,6219,6485.3,4870.4,6231.3,5956.3,5451.5,4473.3
P29680,9426.5,12174,8152.7,13518,14270,10397,10595,11870,10721,15824
P21889,13334,12155,15258,12732,13792,11604,13035,14729,12856,14445
Q57261,3045.6,2731.4,2672.5,3440.3,3363.8,2684.9,3261.8,3225.7,2656.7,2806.2
P25519,3889.6,3995.9,3949.6,4387.6,4813.9,3960.7,4554.4,4451.2,3910.3,3960.9
P0A705,8421.9,7984.4,9068.7,9542.6,10216,9782.4,9871.3,9927.3,8973.3,10105
P05458,858.96,1135.3,1215,1114.6,1013.5,1031.4,1347.7,1097.2,796.06,991.68
Q46863,2331.3,2213.5,2421.9,2832.4,2682,2320.3,3042.6,3030.5,2429.4,2405.2
P31119,1886.9,1487.5,1578.7,1747.9,1938,1929.9,1909.7,1910,1940.7,1693
P30138,888.78,934.7,824.59,1342.2,1091.4,887.16,1306.2,1161.2,1253.4,947.22
P31550,3440.1,3898.2,3027,3546.6,4175,3217.4,4149,4040.3,3547.7,3547.2
P37649,772.24,643.11,651.12,630.14,551.63,582.43,779.19,597.09,567.23,473.79
P0A8T1,1376.3,2136.1,1501.9,2270,2306.7,1759.4,2346.2,2073.5,1798,2158.5
P31663,639.14,589.79,788.78,766.66,951.5,656.98,919.14,945.67,828.21,644.2
P77376,2002.8,2364,1688.5,2076.2,2923.9,1872.2,2288.7,2412.6,1782.8,1636.7
P0A763,840.08,667.41,1146.8,457.33,1367.8,601.9,1037.7,816.24,562.93,1002.9
P13036,10192,9832.1,9316.8,11795,11852,9548,11753,11539,10560,9901.2
P0A879,6507.1,6152.8,5786,6918.3,7527.8,6244.5,6963.6,7186.9,6243.7,6205.3
P19934,6002,5299.5,4850.2,5921.3,6296.4,5871.9,6758.8,6367.4,6465.9,5818.4
P19934,1300.4,935.18,1126.2,1500.8,1489.5,1135,1198.9,1325,1289.2,1276.6
P33195,4650.4,3619.4,4065.5,4577.6,4604.7,3733.5,4299.9,4716,3909.8,4193.7
P22523,1462.2,1264.7,1452.3,1712.9,1930.8,1643,1635.9,1377.3,1729.9,1523.2
P77695,2167.4,2465.3,1719.2,2283.4,2778.3,2467.7,2343.6,2255.4,2176,2394.4
P77695,2668.2,3877.8,3565.6,2946.4,4693.4,3945.7,4267.1,3491.7,4120.2,2982.2
P0AEC3,1314.5,1238.9,1447.5,1522.7,1611,1438.5,1677.4,1480.2,1562.7,1573.8
P0A9M0,7892.8,6757.8,7885.3,8166.1,8842.7,6867,8861.6,7876.7,6643.4,7343.9
P0ABA0,2500.1,3841.9,3073.2,3194.8,2936.1,3197.7,2602.9,3608.7,3325.7,3412.7
P0AD33,5131.8,6019.5,5226.1,6298.5,7311.7,5838.6,6777.2,6491.5,5994.6,5482.8
P76027,369.1,592.91,492.84,529.76,496.9,561.89,478.55,412.81,399.28,500.25
P0AD61,195.47,322.39,198.74,516.42,544.36,208.8,413.6,469.36,276.16,648.61
