Accession,TotInt_126C_Ecoli_12prot_MS3,TotInt_127N_Ecoli_12prot_MS3,TotInt_127C_Ecoli_12prot_MS3,TotInt_128N_Ecoli_12prot_MS3,TotInt_128C_Ecoli_12prot_MS3,TotInt_129N_Ecoli_12prot_MS3,TotInt_129C_Ecoli_12prot_MS3,TotInt_130N_Ecoli_12prot_MS3,TotInt_130C_Ecoli_12prot_MS3,TotInt_131N_Ecoli_12prot_MS3
P31130,5247.4,7295,5793.6,6378.1,7349.4,5638.1,6550,6455.7,6536.6,5818.7
P31131,5154.9,5728.3,5523.1,5960.9,7279.2,5544.5,6302.2,7180.6,6141.6,6001.9
P31133,25474,26484,23706,27514,29595,26513,31345,31170,29371,27131
P31134,1078.9,1333.8,1018.2,1372,1279.9,1114.1,1593.1,1082.9,1388.6,1209.7
P31142,32899,46414,31779,42347,48675,38020,41272,41509,41089,36070
P31224,45611,47415,44018,50437,53987,46944,54231,54159,49950,55416
P31433,11010,10257,10040,10675,12423,10649,12805,12370,10932,11422
P31455,24047,25587,23654,27227,29929,24259,26190,28361,24847,26462
P31460,17488,17183,15699,18523,19992,17414,19841,19264,17972,18420
P31473,18369,18971,17086,19042,22418,16137,24178,20763,20176,19814
P31475,8913.9,9521.6,7164.3,10320,11823,9485.1,10524,10823,9335.2,9394.1
P31550,39458,45633,37437,45269,52928,37891,51381,48176,42650,38565
P31554,24032,22158,17601,20229,25675,19774,24344,26151,20850,17755
P31658,83248,115720,88083,99571,127210,92193,99901,104220,101200,90729
P31660,57946,52661,57246,60604,69300,55002,69614,68647,58467,60563
P31663,170460,168980,163290,187100,199830,166260,203110,199990,169240,174790
P31677,83984,81672,77407,92750,97919,83506,96142,95173,84449,93721
P31678,1936.5,2618.1,2156.5,2781.7,3318,2550.7,2701.8,2835.4,2441.5,2056.1
P31680,5385.3,4860.2,4831.2,5045,5846.4,4931.2,5767.7,6118.8,5094.2,5246.6
P31802,15377,15160,16615,16831,19687,16514,19445,19666,17950,17755
P31806,41936,41605,37724,45542,49429,38332,44592,46733,39448,43934
P31808,53443,60732,51288,62411,68057,56917,63857,65276,58218,67509
P31825,2032.4,2254.8,1285.4,3914.8,2494,1973,1799.2,2211.9,1723.2,2821.7
P31828,6828.7,6488.8,6311.8,7240.4,6896.4,6148.3,7780.5,7530.5,6637.2,6461.5
P31979,127990,120160,121510,135150,150250,117840,146180,140460,127890,128590
P32053,4050.1,3608.9,2984,4254.4,4155.5,3934.4,3895.9,4614.1,3526.2,3661.2
P32055,6429.4,7393.3,6873.2,7356.3,8147.9,7178,8050.1,8365.7,7942.6,7413.6
P32099,13589,15500,13597,15917,17328,16342,17208,16955,15943,16514
P32125,7385.7,9670.9,7578.5,9098.1,10157,8185.7,9129,8919,8962.2,9559.4
P32131,59293,59195,57390,66696,69730,59570,70485,67493,60868,61112
P32132,211960,207800,208250,231680,250110,198800,243810,236730,209950,216230
P32141,8735.7,9790.1,9303.6,9385.3,10754,8313.7,11522,10125,9894.8,8432.2
P32144,16205,20264,16621,19683,22915,17339,18677,20142,17768,17043
P32157,34334,35283,33258,39280,41751,35664,41283,41865,35367,36795
P32160,7377.3,7373.4,7792.2,7704.8,8373.7,7805.2,8678.2,8829.4,8460.7,8171
P32162,15546,26754,16509,21778,29248,19853,20400,22189,22034,26606
P32166,1972.7,1943.5,2086.2,2211.6,2520.8,2448.7,2202.5,2168.4,2002.9,2317.9
P32173,6934,8563.2,7021,8353.3,10480,7068.6,9202,8935.2,8992.4,8192.5
P32176,67337,63681,70970,72684,76260,68069,79156,76215,73414,77849
P32177,7832.6,9146.5,8563.7,9786.9,10806,8539.9,10557,10637,9950.5,9809.7
P32662,18845,26246,19810,23247,28634,22389,25820,24803,24776,20595
P32664,23265,32232,21614,31322,36515,23952,25086,30221,26346,31515
P32677,1549.1,1360.3,1464.3,1771.4,2032.2,1452,1404.7,1942.7,1427.4,1238.7
P32680,25690,28578,25578,29625,34883,26509,32172,32160,29478,27610
P32684,28809,28057,30368,32320,36114,31586,33962,33453,32477,34919
P32685,5762.2,5450.7,5875.8,6689.2,7144.7,5894.7,6116.8,6769.7,6401.1,6407.2
P32695,23461,24011,24539,28161,31729,24450,30762,29686,26289,26729
P32703,1673.5,1775.8,1473.9,1712.6,1879.4,1876.7,1794.8,1632,1672.7,1857.5
P32705,24056,21486,21152,23357,24482,21628,25275,25496,23137,23461
P33012,1713.1,2785.7,1925.7,2531.8,3399,2588.9,2505.1,2242.2,2572,2425.2
P33018,6846.9,10698,7197.4,9366.1,11675,7632.4,10455,10578,9444.8,7609.8
P33025,3051.9,4200.7,3111,3776.9,4932.3,3446.5,4358.7,4504.8,4019.5,3533.4
P33030,15058,14804,14602,16959,21026,14738,17148,18165,15443,15486
P33136,199800,196500,203820,213260,235870,206150,233110,222870,212610,218130
P33195,294650,272250,283550,315430,333190,264720,336860,323570,288910,289290
P33218,28242,27005,30009,32132,34287,27551,35878,34459,31305,31058
P33219,3420.7,3746.3,3086.9,3656,4104.2,3615.7,3713,3943.9,3326.5,3471.6
P33221,11413,11368,11096,11585,14741,10003,12883,12874,11980,11159
P33224,12533,11566,13934,13810,15044,12426,15048,14230,13962,12900
P33232,3510.7,2712.4,3425.7,3538.4,3719.5,3427.7,3795.7,4032.9,3021.7,3506.8
P33355,13567,9903.6,12192,10996,11989,12504,9355.4,12103,10142,12274
P33358,2920,2903.5,2903.7,3749.7,3670,2618.4,3325,3381.3,2743.4,2923.4
P33362,16601,24155,18591,20155,26566,19425,23649,21967,22586,18167
P33363,206860,208040,192910,225290,244900,194180,231450,232670,204180,222590
P33368,513.67,803.22,524.84,737.8,775.94,487.69,544.87,652.82,475.32,489.09
P33371,1369.7,1433.8,1242.4,1669.9,1913.9,1258.8,1883.4,1618.9,1571,1482.7
P33570,136710,130100,127460,146350,153860,125710,153750,150030,127100,138010
P33590,6201.6,7052.7,6527,6709.2,8592.2,6656.1,7638.4,8032.2,7336.5,6377.8
P33599,175850,171120,165730,192830,204600,170430,203070,195920,177000,191150
P33602,363480,345700,354260,386860,409570,353560,409610,401930,357200,391910
P33607,2335.7,2454.4,2483.2,2725.3,3090.9,3197.1,3282,3525.7,2572.5,2563.3
P33643,29858,28112,24310,33101,34785,30723,33681,35072,31460,34575
P33644,26710,32620,24835,29818,37492,25272,31097,31748,28396,27672
P33667,6431.9,6940.2,5605.2,6560.6,7434.7,5680.1,7441.8,6965,5854.2,5850.9
P33913,11628,11709,12716,14373,14813,12340,15294,14274,12702,12820
P33919,9073.2,8584,8465.3,10013,11284,8932.8,11443,10925,9513.2,9442.2
P33920,17528,14324,11036,12224,16202,11016,13360,17342,12117,11466
P33937,27093,25546,26744,30785,30237,29342,30927,29995,29242,28883
P34209,19946,24331,19327,24042,29532,21562,24539,25863,23005,20585
P35340,222710,243700,224140,256330,286860,225390,262210,264310,239300,245350
P36548,22650,21646,23886,26562,28363,25075,27529,27173,26721,26413
P36553,8417.4,9974.8,7814.5,9915,10213,8673.7,9827.4,9793.4,9541.5,9116.2
P36562,1968.3,3038.7,2117.7,2788.7,3347.3,2427.3,3416.1,2996.8,2492.8,2242.1
P36566,3559.8,4319.4,4187.1,4266.8,5316.3,2687.8,5174.2,4498.2,4578.2,4224.1
P36649,7579.7,7830,6292.1,9201.6,9703,6880.3,8357.3,8454.8,8030.6,8199.3
P36655,5109.9,4259.4,4211.2,4903.5,4678,4211.6,4754.4,4511.8,4575.9,4458.7
P36659,77102,74169,81473,80744,86984,73569,92879,85297,81982,82898
P36672,19668,17556,17865,20237,22395,19522,23684,22054,19512,18352
P36673,18602,17960,18114,20308,21145,15968,22369,21537,19276,21053
P36680,39775,37647,39914,41702,46432,38041,48788,44469,40423,42675
P36683,985530,944230,878710,1036100,1151800,870210,1103300,1093000,930460,918520
P36767,64979,65185,62285,73004,80043,62358,76789,75116,66975,65944
P36771,7784.2,8983.3,12563,9866.6,10946,8265.2,10283,10178,9001.8,9200
P36879,35733,33678,36252,39136,41233,37195,43094,40140,37426,36674
P36929,25923,24618,24445,27426,30190,22504,29585,29329,26895,29748
P36938,229720,263050,202480,257520,320910,210420,267470,274840,247300,227720
P36979,13505,13709,13411,15399,16291,14566,16879,14946,14706,13966
P36999,10005,10850,11097,10058,11317,13349,11349,10800,10599,11415
P37005,30843,35081,30226,35804,42612,12517,37853,33992,32393,33392
P37013,775.96,1024.6,764.5,711.69,878.09,933.74,937.85,1066.4,734.4,695.41
P37019,543.81,510.87,593.82,453.57,580.04,538.12,339.85,539.25,565.42,779.28
P37024,17507,17557,15835,18815,19033,17828,19981,18837,18258,20559
P37028,952.81,1133.5,1192.6,1362.5,1201.8,895.3,1410.7,859.56,978.76,1170.2
P37051,68459,79907,61923,76024,83719,49620,76525,75925,68296,78927
P37095,217910,227060,203480,239300,277810,205940,269080,251770,229840,213400
P37128,345.95,377.1,459.59,423.55,469.21,497.08,439.02,398.78,528.48,445.83
P37146,6122.4,6969.5,6195.9,6615.6,7940.9,5410.5,7085.1,7370.4,6662.6,6625.4
P37147,249.65,99.066,119.46,341.65,210.06,80.304,326.71,98.566,184.77,149.82
P37177,68164,68871,74326,77813,88004,68661,87225,80363,72221,76308
P37188,31958,48784,33625,42074,53179,37831,45406,46544,42517,38063
P37194,79199,69565,74476,80618,83961,73494,85015,84413,76446,79948
P37197,977.23,1005.9,960.44,1071.3,1116.1,925.8,1200.8,975.09,1098.8,1005.5
P37313,39565,39259,38289,41899,45040,38902,46103,41534,39543,37891
P37325,5925.1,6591.6,6091.7,6722.4,7037.9,6256.4,7681.5,6724.7,6837.3,6589
P37326,4451.6,4626.6,4457.7,5058.4,5331,4512.7,5582,5092.9,4800.5,5570.6
P37329,23953,29869,22834,26536,31945,27077,30698,29612,29909,25087
P37330,245210,225680,230570,264310,286870,229360,281920,269140,238900,245810
P37338,5946.9,5759.9,5872.2,6671.5,7398.5,6139.1,6803.3,7089.8,6318.7,6124.6
P37339,35923,37420,34628,41702,44595,37112,39491,43567,39354,44889
P37340,30990,29133,28434,32706,32173,28703,32186,31984,27794,29637
P37342,695.74,740.96,586.58,627.21,934.94,766.21,790.46,679.83,868.68,759.42
P37344,3695,3989.9,3999,3624.7,4621,3535,4425.5,4154,4203.5,3617
P37348,2054.6,2078.8,2486,2637.2,2575.3,2294.5,2629.5,2475.4,2294,2609.1
P37349,32371,30032,24961,29065,34745,24418,30821,33451,25764,24541
P37353,1404,4120.4,1006.5,1835.7,3016.9,1446.4,1596,1623,1113.4,1344.2
P37387,48467,65648,49639,57314,71286,53305,64672,63393,60874,50589
P37440,47700,57715,46178,57026,65665,49968,62199,60862,54128,50097
P37613,1668.3,1824.1,1506.3,1725.4,1743.5,1195.7,2088.7,1873.4,1880.2,1345.4
P37615,17849,16478,15040,17119,17111,16113,18758,18867,16998,17478
P37617,15407,14396,15061,15853,17814,15360,18109,16550,16151,16350
P37623,1641,1871.6,1432.1,1569.5,2093.8,1824,1896,1769.5,1766.9,1590
P37626,15562,14283,14489,17177,16314,15496,18310,17158,15576,16765
P37631,8423.6,8599.2,8668.2,10351,10751,9901.3,11086,9902,9257.3,9160.8
P37634,11890,11247,12378,13162,14216,10605,12542,13483,10754,11795
P37636,47613,42575,44939,47941,51782,43487,52927,51377,48244,45315
P37637,34927,33871,34244,38612,40266,35287,39645,38810,35556,39109
P37642,2988.3,3173.6,2951.2,3396.3,3931.6,3218,3450,3534.2,3507.6,3681
P37645,8060.2,8530.3,8474.3,9449.7,9649.1,9066.1,10034,10106,9594,10038
P37647,24607,36290,25704,31045,40264,26099,34482,32472,29546,25599
P37648,23724,24119,22658,24797,28601,22513,29545,25965,24909,19873
P37649,1418,1243.6,1450.6,1282.2,1250.1,1159.2,1654.3,1673.3,1163.1,1341.7
P37650,2804.5,2931.8,2718,2685.5,3829.2,2634,3313.5,3136.8,3002.4,2897
P37651,16747,15981,15292,18265,19309,16868,19297,18359,17027,17124
P37652,17854,18945,15978,20244,21922,18441,20516,21087,19616,19401
P37659,761.69,734.33,730.13,881.52,963.68,987.42,1129.1,1231.4,1256.6,1088.9
P37661,2588.9,2839,2365.3,3405.6,3433.7,2792.4,3125.7,3272.4,2801.7,2612.3
P37665,10098,8874,9379.5,11238,11584,9983.8,11743,11323,10803,12772
P37666,49366,54420,46060,54842,65889,44898,56492,59314,51421,48484
P37671,20089,18539,19374,22698,23518,20028,23394,21448,19791,19485
P37685,149000,139860,139810,157520,178420,132800,174270,164260,145580,141540
P37689,42273,54174,42975,49862,62308,45902,58162,56933,53234,44891
P37690,5770.5,6073.5,6312.6,6226.8,6843.7,6579.9,7530.7,7098.4,6777.1,6342.4
P37692,20615,18392,19035,19992,21352,18928,21306,23106,20583,22285
P37744,129210,124450,120570,138530,151570,117860,156280,143820,123190,122040
P37745,12850,17385,12091,15951,20499,13871,16218,16467,15086,14340
P37747,152580,161100,153800,178170,189510,154870,187580,180640,158360,159610
P37748,1121.8,796.13,1049,1557.7,939.14,965.47,1604,1464.3,1222.5,1479.9
P37749,38915,37758,40326,43929,48546,37795,48571,45045,41258,42794
P37750,493.59,545.38,501.31,510.94,489.05,481.12,558.37,343.87,533.63,446.17
P37751,48765,48712,45089,54823,56943,48756,56440,54893,50459,52645
P37757,2541.1,2539.8,2662.9,2985.6,3468.6,2196.1,2656.6,3331.3,2427.1,3268.1
P37759,91758,110450,82878,105160,129480,85511,109860,110080,98750,88515
P37765,55876,55604,58590,60304,67517,59085,66967,64833,59557,60398
P37769,28658,40235,26400,37579,36540,28552,32132,34537,31971,36814
P37773,77705,84454,72671,86334,98817,62488,85934,90067,79339,78024
P37774,11998,11630,11843,12619,13422,11572,14034,13009,12113,11289
P37902,79195,90495,79891,93186,107850,77087,104760,97584,92256,81117
P37903,33519,49206,35633,42393,54334,38048,43254,46075,42451,37706
P37908,1814.3,1366,1844.4,1977.6,2428.6,1790.5,2163.1,1938.1,1862.5,2149.8
P38038,56365,80877,56551,69940,94215,58114,78948,75263,71126,59133
P38051,11832,12810,11558,14553,16283,14178,15787,16003,14036,13644
P38104,775.85,828.83,828.18,723.25,914.47,848.59,943.4,991.61,834.9,973.07
P38489,171110,195660,166550,193010,234780,153910,201680,204540,179030,166980
P38521,24759,25846,25225,27642,28991,25740,28481,27874,26474,28355
P38683,31516,30187,27955,32999,34360,26450,34245,34241,28808,28986
P38684,5972.1,6195.2,6545.2,7067.9,7453,6794,7359.2,6736,6257.1,6303.3
P39099,84316,113160,86034,103810,125370,93335,112090,111740,108760,112400
P39160,27698,34236,27262,33897,39037,26711,34757,34200,30584,31044
P39161,2580.7,3767.4,2304.9,3273.9,4077.5,2835.9,3512.2,4226.9,3290,2753.4
P39172,10386,15112,10533,12989,15504,12014,14184,14182,13438,10921
P39173,60994,72982,67344,71039,87248,63088,73539,75178,71914,68314
P39176,49995,51604,50502,55381,61304,52816,61324,58094,55258,51625
P39177,25859,34792,26683,30304,38444,27745,30552,33706,31810,29909
P39180,9493.9,11872,10235,11097,14810,10901,12576,12554,12256,10076
P39187,64231,83382,66408,76302,90282,72347,80893,83289,77926,74645
P39199,28964,39983,25753,36713,42779,30412,40122,38981,35948,30259
P39265,13399,15862,14195,17042,18866,13903,19162,16926,16733,14868
P39274,3813.2,5263.3,4435,4439.5,5637.3,4505.2,5397.6,4539.2,4710.4,4332.9
P39280,18020,17431,17631,19650,21603,17645,21438,21696,18763,19190
P39285,11204,15078,11983,12613,13662,12006,13661,13137,14413,10591
P39286,25704,30036,27369,29914,38315,26881,33164,32136,29305,27707
P39297,3638.6,3509.8,3281.1,3537,4539.5,3367.1,4035.1,4154,3827.1,3432.1
P39298,10800,12761,10980,14049,14586,11063,12799,11797,11713,11185
P39304,1628.4,1455.6,1639.5,2029.8,2453.8,1723.7,2300.6,2019.7,2025,2149
P39310,418.26,285.1,370.25,376.22,433.51,356.41,252.83,497.87,584.81,169.53
P39315,635.83,847.53,721.3,841.65,1057.3,1057.8,1121.9,845.73,981.52,831.61
P39325,202140,267080,203180,232400,282800,211280,249450,254660,234990,227560
P39334,3508.8,3681.6,3411.1,4456,4303.2,3561.2,4658.7,4084.3,3654.8,4012.8
P39337,3905.1,5369.8,4552.8,5061.5,6490.1,4321,5024.8,5379.8,4563.8,4669.8
P39342,50406,42773,46240,52414,53853,46613,49204,50688,46409,47494
P39353,11985,14190,12356,14516,17360,13580,15106,15416,14584,17762
P39371,23977,27432,25420,28545,31322,27544,29383,30037,29442,27663
P39377,35778,46712,34439,42344,54717,37478,46894,45803,42708,34569
P39401,22674,21569,19168,25249,25732,21665,25157,26053,22778,22768
P39406,34230,33542,35456,37669,44062,33534,42686,39936,35964,36250
P39407,28856,27388,29793,30946,32831,29558,33855,34077,28879,30138
P39408,18565,21695,18809,22404,22821,17486,23721,21506,18529,20445
P39451,2966,3863.2,2689.9,3342.7,4160,3195.9,3511.3,3538.5,3485.9,3885.1
P39829,14233,17588,12971,16043,19383,14076,17434,15820,15693,14902
P39830,4160.5,4269.1,3504.2,4388.1,5782.2,3897.4,5112,4385.8,4573.7,4355.3
P39831,46251,57624,53904,53256,70956,46152,55126,59948,56864,50947
P39838,16617,15549,15606,18804,20301,16976,19465,18972,16932,18015
P40191,14954,17689,13203,16587,20483,14735,18887,18194,16585,14856
P40874,31786,42236,31100,40177,51941,34842,42996,42370,36957,32702
P41036,1103.3,987.22,1007,1164.8,1138.8,1300,1313.9,1253.1,1284.4,1071.4
P41052,1740.6,1687.2,1823.2,2072.2,2012.2,1884.9,1949.3,2265.3,1923.2,2347.3
P41407,13444,19187,15572,16652,21056,15981,17736,18111,17273,15548
P41409,8107.4,10984,7817,9927.4,13056,8628.6,11162,10820,10132,9181.4
P42588,70252,64842,67346,74580,81626,68085,82098,77748,68410,71318
P42593,427010,397880,380430,451520,487650,408340,493500,469220,426150,461530
P42596,16392,10694,11526,14151,11303,11842,10941,13872,9394.7,13200
P42599,16084,14291,15560,16700,19431,14974,19192,19456,16640,16928
P42604,7970.5,9266.5,7947.6,9623.1,11955,7887.7,10007,10206,8816,8886.4
P42616,5661.6,8436.5,5847.5,6773.9,8763.1,6796.1,7083.6,6856.2,7572.5,5135.1
P42620,22557,24030,21387,24777,27984,23422,26596,25832,23933,23932
P42641,60052,63175,63881,69703,72339,62740,74614,66379,67115,72902
P42904,5814.4,6134.9,5044,7804.3,7774,5744.4,7138.5,7183.2,6595.2,5406.4
P43329,129530,124460,128840,140230,148920,132650,151330,146790,133290,146970
P43337,1010.6,1011.1,1042.8,1156.1,1326.8,1108.9,1478.7,1461.7,1207.1,1606.8
P43340,1483.6,1634.4,1520,1687.6,2113.6,1386.4,1508.4,1927.6,1790.8,1359.7
P43341,5189.3,4560,4834.3,5724.6,5602.7,4858.5,5351.5,5339.5,5264.3,4912.4
P43531,2150.8,2442.3,1753.8,3562.9,1904.5,2196.3,1775.5,2437.1,1736.3,9113.1
P43671,9218.2,8190.8,8938.7,9786,10277,9561,10868,10363,9820.2,9229.6
P43672,79592,82315,79736,87525,94180,81472,89417,91521,82159,91744
P45395,48783,51345,47758,57459,64288,49811,60685,58562,52378,53703
P45425,4184.1,5986.1,4177.5,5526.6,6779.2,5177.8,5923.9,5934.7,6371,4811.1
P45464,49995,50626,44403,50722,57429,46862,54950,55040,48891,49304
P45469,8681,7391.2,7526.6,7879.3,8439.2,7337.1,8263.6,8417.6,7153.2,7696.5
P45470,13328,19895,14299,16659,22170,16459,17449,18269,17634,14774
P45523,189570,266030,213620,230640,275560,221220,249680,248770,235820,217730
P45531,1090.5,1644.9,1355.9,2276.8,2263.3,1347.6,1501.7,1702.6,1932,1789
P45532,1628.8,1870.3,1501.1,1781,2160.1,1635.1,1785.1,1934,1853.1,1467.4
P45544,14455,14749,12832,16079,18655,14147,16867,17379,16219,15296
P45568,20733,22152,19511,24662,28073,20402,26546,25530,22996,20925
P45577,124890,120590,134690,132390,146820,125610,145020,137890,131990,138680
P45578,75892,107020,71110,89244,120430,84947,89282,93766,92222,89848
P45748,3293,4562,3426,4825.4,5273.3,3602.8,4727.9,4683.9,4787.3,4085.5
P45771,5157.3,5634.2,5660.1,5523.9,6135.3,4494.6,6298.8,5802.1,5697.7,6001.6
P45799,3639.7,4815.9,3382.5,4989.6,5838.3,4029.4,4933.8,5068.3,4183.2,4445.5
P45800,3467.1,3554.5,3145.6,3172,3604.9,3297.5,3932.8,3756.8,3335.1,3586.1
P45955,46194,59395,49893,54264,63043,53992,60683,59796,56482,52977
P46118,11111,11120,10311,13431,13436,11345,13446,12555,12407,11671
P46125,6008.3,5701.9,5621.1,6359.4,6505,5995,5965.1,6259.1,6068.4,5716.7
P46130,27311,25381,25172,29612,30766,27182,29950,29921,26527,28451
P46837,267160,257970,263770,284820,305160,267060,303150,297760,271900,288570
P46849,3333.6,3636.7,4519.3,4603.5,4290.4,3435.4,4342.4,4292.7,3659.4,3980.6
P46852,17773,23372,18847,20714,26232,18373,22713,23007,22598,19900
P46853,59004,55170,56908,60257,62034,53780,65991,65180,54061,55462
P46854,2158,2731.9,2898,2983,3307.6,2907.5,3380.7,3210.3,2957.6,2994.5
P46859,3976.1,4115.3,4052.1,4322,4951.8,5606.1,4760.3,4088.3,4180.4,3971.7
P46889,9833.6,9221,9921.6,10841,11259,10387,11714,11627,10782,10583
P50457,11819,12219,10869,15219,15791,12015,15267,14889,14262,12493
P50465,3817.8,3636.5,4072.6,4153,4880.8,4632.2,4874.5,4960.6,4383.1,3838.3
P51024,10890,13711,11449,11207,12785,9785.9,12656,11718,11370,12781
P51025,4861,4967.5,4338.3,6359.1,6830.8,4655.6,6387.2,6391.5,5689.3,6213.1
P51981,2561.4,2729.5,2150.3,3235.1,3565.5,2279.2,3313.7,3179.2,2811.7,2215.1
P52007,3495.4,5067,3655.4,4142.8,6124.9,513.6,5330.4,4772.3,4612.7,3383.8
P52037,573.5,769.44,2344.7,950.45,1060.4,577.49,949.95,806.34,1080.5,768.05
P52060,4725,4535,4633.5,5020.8,5771.4,4573.4,5185.1,5216.1,4767.8,4663.1
P52061,16915,24540,17828,21711,26935,19585,23192,22742,21624,19070
P52062,17171,16136,15915,19119,20481,17248,20255,19981,17983,17613
P52073,1081.9,981.24,941.62,1125.8,1014.8,837.23,918.16,1183.4,878.59,1028.9
P52074,936.53,879.44,853.76,1265.2,990.5,1164.3,1170.9,974.79,1098.6,1108
P52095,13501,13001,12278,14862,15363,12632,15282,14989,13214,13631
P52097,16155,16702,15907,17643,18607,17401,19096,19405,17426,19087
P52101,5795.9,4838,5190.3,5931.8,6541.7,5559.5,6303.8,6379.3,5802.5,5816.5
P52108,63493,72379,63322,74382,83684,65243,79947,79910,69303,71799
P52119,1747.1,2561.5,1942.8,2236.4,2394.2,1774.1,1991,3055.6,1954.7,1613
P52598,2452.6,3108.4,2621.1,3491.5,3578,3159.7,3054.3,3197.2,3037.1,3573.8
P52612,6110.2,6187.3,6298.9,6548.1,6669.7,6743.9,6918.7,7506.5,6269.7,7005.8
P52643,157500,152250,147090,171120,180600,147760,179360,177530,150770,152950
P52644,1217.2,1050.6,996.07,1126.9,1108.4,1107.8,1075.5,1378,1355.9,1208.8
P52645,20203,20650,14462,23907,24842,11392,24145,24001,20571,21943
P52647,170930,162820,156250,180960,195580,120890,189810,188040,161440,165970
P52697,64591,93522,67232,75527,98175,70622,86987,82951,80643,64781
P54901,15386,15460,14206,16757,18567,15213,17264,18429,15207,16997
P55135,36724,34451,36589,40323,39886,37022,42828,41820,38137,39806
P56258,17010,17113,15492,17573,17654,15727,19121,18489,17387,15747
P56262,8771.8,11289,8094.9,10133,12364,9046.7,10203,11091,11058,9123
P56614;P21361,4929.8,6035.9,5016.8,5712.9,6788.6,5556.6,5417.1,5981.8,5859.4,4938.2
P60240,137050,134930,131000,160900,159530,104580,159100,148490,136160,133860
P60293,5465,8153.4,4999.8,7123.4,9835.7,6246.8,7959.3,7982.9,7382.3,6646.5
P60340,45315,45441,46040,48798,54399,46214,53106,52690,46902,48440
P60390,15060,15871,15962,17066,18520,16305,18718,17229,16108,17005
P60422,312990,296360,327100,332570,352940,309190,351280,344050,325890,356590
P60438,579650,555750,591600,623270,651620,617690,663850,652630,618540,659060
P60546,87293,98028,88375,95596,111330,94035,101270,104570,96195,98593
P60560,95354,95348,96791,102840,119430,86113,111980,111110,97682,101310
P60595,10719,14377,10185,13445,16709,11373,14807,13819,13194,10990
P60624,165600,150470,164080,170140,176960,169890,181240,179380,165970,176800
P60651,15514,18301,13594,16851,22290,14662,16947,18458,15390,14425
P60664,22467,32827,23286,27709,37789,26554,32184,31923,27848,24511
P60716,61932,57351,62045,67076,74679,49255,73587,67572,61060,64150
P60720,8178.2,7919.8,7495.5,9621.1,9040,8714.2,10432,8699.4,8752.4,7827.8
P60723,167770,159750,162430,172960,182950,166460,192940,183870,172010,168380
P60752,19986,18617,19876,20752,22807,16383,21997,21233,21053,22372
P60757,38697,45857,40713,49166,56117,38128,49626,51797,42876,45868
P60782,1238.1,958.27,872.11,726.81,1142.9,925.49,764.44,1040.9,1140.1,1063.2
P60785,117090,115050,115050,123610,134860,109170,133260,129630,121450,127490
P60872,12247,12754,13690,14668,14531,13628,14540,15027,14229,14480
P60906,151490,148570,142190,168300,179120,144700,174840,169310,152110,155680
P60955,853.93,809.39,923.68,987.79,1287,1217.4,1192.3,1067.7,811.43,973.71
P61175,140000,142830,145190,152100,165190,143010,154990,156080,149990,169620
P61316,12472,16218,12215,14908,16598,13093,15365,16056,15625,12517
P61320,13479,12322,11016,13555,14678,12316,14244,13991,13471,13819
P61517,91292,89238,93261,93747,110200,82338,92551,102100,91977,95681
P61714,20146,30382,21382,27339,35781,24170,28062,28767,27779,25565
P61887,6720.4,6739.1,7750.3,12956,9516.2,8192.8,11718,7490.1,11511,11491
P61889,257650,298160,248550,319580,337080,265410,324520,325420,280230,280610
P61949,45904,43080,46658,46449,51939,51457,53596,54486,51198,53542
P62399,203130,197000,201680,224660,234070,205120,235530,234370,205050,220890
P62517,13172,12165,11384,12941,13778,10511,13806,12688,11912,11842
P62615,8035.5,13673,6684.9,9314.7,11967,7001.3,10505,9688.5,10772,7754.3
P62617,10906,18648,11573,15734,19247,11393,14285,14826,13528,12681
P62620,157070,162330,152660,176690,190620,150530,186210,178630,160560,159050
P62623,14416,20674,16151,18489,23550,17074,20054,19796,18495,15736
P62707,239170,276840,255800,252600,327760,236290,275360,288550,269290,257190
P62768,152810,166160,166510,162450,197880,157350,191460,185280,168960,162080
P63020,43223,55404,46175,49920,67747,47296,54168,54093,53627,45370
P63177,22726,26010,23341,25223,33178,21062,27848,27693,25331,24155
P63224,129880,157800,130020,148920,179210,128010,148070,158180,141310,132680
P63235,49857,49177,44298,50156,51427,46296,51826,52792,47748,58325
P63264,601.46,706.4,796.88,966.37,960.08,316.12,839.6,905.58,674.04,723.21
P63284,774520,830480,751060,860070,975110,763950,889340,890120,816110,842070
P63386,7219.1,7237.4,7244.8,7692.4,8116.4,6542.8,8882,7896.7,6541.5,6778.7
P63389,55993,52572,54157,59820,63307,55464,63000,64021,57504,60645
P63417,16969,25369,18708,22482,27074,19043,23015,23014,22555,17219
P63883,17205,18251,17266,20022,21423,17936,20609,20196,18117,18563
P64429,15073,14890,13360,16074,16813,15062,16587,16441,14481,14104
P64451,66121,64958,61514,70238,76285,67418,74817,72871,69251,73921
P64455,4542.4,5796.2,5447.8,5563.5,6232.7,4819.9,6010.1,5817.4,5490.3,5651.3
P64461,3473.9,2310.9,2254.2,2165,2625.5,1747.7,2463.4,2991,2376.9,2166.5
P64463,19119,21530,17597,19650,22875,20098,21528,21306,20222,18356
P64467,1177.4,1449.9,1305.3,1704.8,2033.4,1277.3,1603.9,1766.9,1653.7,1590.5
P64479,16581,22874,16530,20799,26414,20106,22273,21853,21804,18378
